year,state_norm,district_norm,metric,value,state,district
2024,jharkhand,khunti,cyber,8.0,Jharkhand,Khunti
2024,jharkhand,khunti,ipc,398.0,Jharkhand,Khunti
2024,jharkhand,khunti,sll,248.0,Jharkhand,Khunti
2024,jharkhand,khunti,women,57.0,Jharkhand,Khunti
2024,jharkhand,koderma,children,63.0,Jharkhand,Koderma
2024,jharkhand,koderma,cyber,0.0,Jharkhand,Koderma
2024,jharkhand,koderma,ipc,981.0,Jharkhand,Koderma
2024,jharkhand,koderma,sll,418.0,Jharkhand,Koderma
2024,jharkhand,koderma,women,155.0,Jharkhand,Koderma
2024,jharkhand,latehar,children,37.0,Jharkhand,Latehar
2024,jharkhand,latehar,cyber,14.0,Jharkhand,Latehar
2024,jharkhand,latehar,ipc,744.0,Jharkhand,Latehar
2024,jharkhand,latehar,sll,319.0,Jharkhand,Latehar
2024,jharkhand,latehar,women,172.0,Jharkhand,Latehar
2024,jharkhand,lohardagga,children,0.0,Jharkhand,Lohardagga
2024,jharkhand,lohardagga,cyber,0.0,Jharkhand,Lohardagga
2024,jharkhand,lohardagga,ipc,800.0,Jharkhand,Lohardagga
2024,jharkhand,lohardagga,sll,131.0,Jharkhand,Lohardagga
2024,jharkhand,lohardagga,women,73.0,Jharkhand,Lohardagga
2024,jharkhand,pakur,children,17.0,Jharkhand,Pakur
2024,jharkhand,pakur,cyber,8.0,Jharkhand,Pakur
2024,jharkhand,pakur,ipc,884.0,Jharkhand,Pakur
2024,jharkhand,pakur,sll,169.0,Jharkhand,Pakur
2024,jharkhand,pakur,women,138.0,Jharkhand,Pakur
2024,jharkhand,palamu,children,195.0,Jharkhand,Palamu
2024,jharkhand,palamu,cyber,45.0,Jharkhand,Palamu
2024,jharkhand,palamu,ipc,2571.0,Jharkhand,Palamu
2024,jharkhand,palamu,sll,856.0,Jharkhand,Palamu
2024,jharkhand,palamu,women,564.0,Jharkhand,Palamu
2024,jharkhand,ramgarh,children,24.0,Jharkhand,Ramgarh
2024,jharkhand,ramgarh,cyber,12.0,Jharkhand,Ramgarh
2024,jharkhand,ramgarh,ipc,1115.0,Jharkhand,Ramgarh
2024,jharkhand,ramgarh,sll,312.0,Jharkhand,Ramgarh
2024,jharkhand,ramgarh,women,187.0,Jharkhand,Ramgarh
2024,jharkhand,ranchi,children,73.0,Jharkhand,Ranchi
2024,jharkhand,ranchi,cyber,346.0,Jharkhand,Ranchi
2024,jharkhand,ranchi,ipc,7146.0,Jharkhand,Ranchi
2024,jharkhand,ranchi,sll,1856.0,Jharkhand,Ranchi
2024,jharkhand,ranchi,women,579.0,Jharkhand,Ranchi
2024,jharkhand,sahebganj,children,74.0,Jharkhand,Sahebganj
2024,jharkhand,sahebganj,cyber,40.0,Jharkhand,Sahebganj
2024,jharkhand,sahebganj,ipc,1255.0,Jharkhand,Sahebganj
2024,jharkhand,sahebganj,sll,626.0,Jharkhand,Sahebganj
2024,jharkhand,sahebganj,women,308.0,Jharkhand,Sahebganj
2024,jharkhand,saraikela,children,45.0,Jharkhand,Saraikela
2024,jharkhand,saraikela,cyber,29.0,Jharkhand,Saraikela
2024,jharkhand,saraikela,ipc,1197.0,Jharkhand,Saraikela
2024,jharkhand,saraikela,sll,446.0,Jharkhand,Saraikela
2024,jharkhand,saraikela,women,154.0,Jharkhand,Saraikela
2024,jharkhand,simdega,children,28.0,Jharkhand,Simdega
2024,jharkhand,simdega,cyber,15.0,Jharkhand,Simdega
2024,jharkhand,simdega,ipc,600.0,Jharkhand,Simdega
2024,jharkhand,simdega,sll,204.0,Jharkhand,Simdega
2024,jharkhand,simdega,women,124.0,Jharkhand,Simdega
2024,jharkhand,total districts,children,1555.0,Jharkhand,Total Districts
2024,jharkhand,total districts,cyber,1423.0,Jharkhand,Total Districts
2024,jharkhand,total districts,ipc,47250.0,Jharkhand,Total Districts
2024,jharkhand,total districts,sll,13749.0,Jharkhand,Total Districts
2024,jharkhand,total districts,women,6367.0,Jharkhand,Total Districts
2024,karnataka,bagalkot,children,144.0,Karnataka,Bagalkot
2024,karnataka,bagalkot,cyber,47.0,Karnataka,Bagalkot
2024,karnataka,bagalkot,ipc,2219.0,Karnataka,Bagalkot
2024,karnataka,bagalkot,sll,921.0,Karnataka,Bagalkot
2024,karnataka,bagalkot,women,340.0,Karnataka,Bagalkot
2024,karnataka,ballari,children,141.0,Karnataka,Ballari
2024,karnataka,ballari,cyber,118.0,Karnataka,Ballari
2024,karnataka,ballari,ipc,1997.0,Karnataka,Ballari
2024,karnataka,ballari,sll,1387.0,Karnataka,Ballari
2024,karnataka,ballari,women,319.0,Karnataka,Ballari
2024,karnataka,belagavi city,children,119.0,Karnataka,Belagavi City
2024,karnataka,belagavi city,cyber,102.0,Karnataka,Belagavi City
2024,karnataka,belagavi city,ipc,1730.0,Karnataka,Belagavi City
2024,karnataka,belagavi city,sll,394.0,Karnataka,Belagavi City
2024,karnataka,belagavi city,women,223.0,Karnataka,Belagavi City
2024,karnataka,belagavi district,children,242.0,Karnataka,Belagavi District
2024,karnataka,belagavi district,cyber,65.0,Karnataka,Belagavi District
2024,karnataka,belagavi district,ipc,4460.0,Karnataka,Belagavi District
2024,karnataka,belagavi district,sll,1807.0,Karnataka,Belagavi District
2024,karnataka,belagavi district,women,605.0,Karnataka,Belagavi District
2024,karnataka,bengaluru city,children,1936.0,Karnataka,Bengaluru City
2024,karnataka,bengaluru city,cyber,17561.0,Karnataka,Bengaluru City
2024,karnataka,bengaluru city,ipc,34715.0,Karnataka,Bengaluru City
2024,karnataka,bengaluru city,sll,22840.0,Karnataka,Bengaluru City
2024,karnataka,bengaluru city,women,4748.0,Karnataka,Bengaluru City
2024,karnataka,bengaluru district,children,450.0,Karnataka,Bengaluru District
2024,karnataka,bengaluru district,cyber,844.0,Karnataka,Bengaluru District
2024,karnataka,bengaluru district,ipc,7636.0,Karnataka,Bengaluru District
2024,karnataka,bengaluru district,sll,1607.0,Karnataka,Bengaluru District
2024,karnataka,bengaluru district,women,855.0,Karnataka,Bengaluru District
2024,karnataka,bidar,children,179.0,Karnataka,Bidar
2024,karnataka,bidar,cyber,41.0,Karnataka,Bidar
2024,karnataka,bidar,ipc,2976.0,Karnataka,Bidar
2024,karnataka,bidar,sll,874.0,Karnataka,Bidar
2024,karnataka,bidar,women,312.0,Karnataka,Bidar
2024,karnataka,chamarajnagar,children,157.0,Karnataka,Chamarajnagar
2024,karnataka,chamarajnagar,cyber,24.0,Karnataka,Chamarajnagar
2024,karnataka,chamarajnagar,ipc,2031.0,Karnataka,Chamarajnagar
2024,karnataka,chamarajnagar,sll,728.0,Karnataka,Chamarajnagar
2024,karnataka,chamarajnagar,women,374.0,Karnataka,Chamarajnagar
2024,karnataka,chikkaballapura,children,323.0,Karnataka,Chikkaballapura
2024,karnataka,chikkaballapura,cyber,189.0,Karnataka,Chikkaballapura
2024,karnataka,chikkaballapura,ipc,2701.0,Karnataka,Chikkaballapura
2024,karnataka,chikkaballapura,sll,1183.0,Karnataka,Chikkaballapura
2024,karnataka,chikkaballapura,women,459.0,Karnataka,Chikkaballapura
2024,karnataka,chikkamagaluru,children,215.0,Karnataka,Chikkamagaluru
2024,karnataka,chikkamagaluru,cyber,92.0,Karnataka,Chikkamagaluru
2024,karnataka,chikkamagaluru,ipc,2649.0,Karnataka,Chikkamagaluru
2024,karnataka,chikkamagaluru,sll,1062.0,Karnataka,Chikkamagaluru
2024,karnataka,chikkamagaluru,women,454.0,Karnataka,Chikkamagaluru
2024,karnataka,chitradurga,children,288.0,Karnataka,Chitradurga
2024,karnataka,chitradurga,cyber,74.0,Karnataka,Chitradurga
2024,karnataka,chitradurga,ipc,4426.0,Karnataka,Chitradurga
2024,karnataka,chitradurga,sll,1366.0,Karnataka,Chitradurga
2024,karnataka,chitradurga,women,784.0,Karnataka,Chitradurga
2024,karnataka,dakshina kannada,children,166.0,Karnataka,Dakshina Kannada
2024,karnataka,dakshina kannada,cyber,104.0,Karnataka,Dakshina Kannada
2024,karnataka,dakshina kannada,ipc,1809.0,Karnataka,Dakshina Kannada
2024,karnataka,dakshina kannada,sll,319.0,Karnataka,Dakshina Kannada
2024,karnataka,dakshina kannada,women,213.0,Karnataka,Dakshina Kannada
2024,karnataka,davanagere,children,219.0,Karnataka,Davanagere
2024,karnataka,davanagere,cyber,142.0,Karnataka,Davanagere
2024,karnataka,davanagere,ipc,3146.0,Karnataka,Davanagere
2024,karnataka,davanagere,sll,1302.0,Karnataka,Davanagere
2024,karnataka,davanagere,women,605.0,Karnataka,Davanagere
2024,karnataka,dharwad,children,90.0,Karnataka,Dharwad
2024,karnataka,dharwad,cyber,68.0,Karnataka,Dharwad
2024,karnataka,dharwad,ipc,1066.0,Karnataka,Dharwad
2024,karnataka,dharwad,sll,543.0,Karnataka,Dharwad
2024,karnataka,dharwad,women,138.0,Karnataka,Dharwad
2024,karnataka,gadag,children,85.0,Karnataka,Gadag
2024,karnataka,gadag,cyber,67.0,Karnataka,Gadag
2024,karnataka,gadag,ipc,1071.0,Karnataka,Gadag
2024,karnataka,gadag,sll,932.0,Karnataka,Gadag
2024,karnataka,gadag,women,159.0,Karnataka,Gadag
2024,karnataka,hassan,children,284.0,Karnataka,Hassan
2024,karnataka,hassan,cyber,131.0,Karnataka,Hassan
2024,karnataka,hassan,ipc,5097.0,Karnataka,Hassan
2024,karnataka,hassan,sll,1103.0,Karnataka,Hassan
2024,karnataka,hassan,women,689.0,Karnataka,Hassan
2024,karnataka,haveri,children,186.0,Karnataka,Haveri
2024,karnataka,haveri,cyber,125.0,Karnataka,Haveri
2024,karnataka,haveri,ipc,2448.0,Karnataka,Haveri
2024,karnataka,haveri,sll,1001.0,Karnataka,Haveri
2024,karnataka,haveri,women,367.0,Karnataka,Haveri
2024,karnataka,hubballi dharwad city,children,147.0,Karnataka,Hubballi Dharwad City
2024,karnataka,hubballi dharwad city,cyber,240.0,Karnataka,Hubballi Dharwad City
2024,karnataka,hubballi dharwad city,ipc,1816.0,Karnataka,Hubballi Dharwad City
2024,karnataka,hubballi dharwad city,sll,1109.0,Karnataka,Hubballi Dharwad City
2024,karnataka,hubballi dharwad city,women,318.0,Karnataka,Hubballi Dharwad City
2024,karnataka,kalaburgi,children,208.0,Karnataka,Kalaburgi
2024,karnataka,kalaburgi,cyber,33.0,Karnataka,Kalaburgi
2024,karnataka,kalaburgi,ipc,2617.0,Karnataka,Kalaburgi
2024,karnataka,kalaburgi,sll,919.0,Karnataka,Kalaburgi
2024,karnataka,kalaburgi,women,360.0,Karnataka,Kalaburgi
2024,karnataka,kalaburgi city,children,125.0,Karnataka,Kalaburgi City
2024,karnataka,kalaburgi city,cyber,30.0,Karnataka,Kalaburgi City
2024,karnataka,kalaburgi city,ipc,1808.0,Karnataka,Kalaburgi City
2024,karnataka,kalaburgi city,sll,561.0,Karnataka,Kalaburgi City
2024,karnataka,kalaburgi city,women,263.0,Karnataka,Kalaburgi City
2024,karnataka,kgf,children,91.0,Karnataka,KGF
2024,karnataka,kgf,cyber,97.0,Karnataka,KGF
2024,karnataka,kgf,ipc,786.0,Karnataka,KGF
2024,karnataka,kgf,sll,342.0,Karnataka,KGF
2024,karnataka,kgf,women,159.0,Karnataka,KGF
2024,karnataka,kodagu,children,123.0,Karnataka,Kodagu
2024,karnataka,kodagu,cyber,82.0,Karnataka,Kodagu
2024,karnataka,kodagu,ipc,1499.0,Karnataka,Kodagu
2024,karnataka,kodagu,sll,492.0,Karnataka,Kodagu
2024,karnataka,kodagu,women,215.0,Karnataka,Kodagu
2024,karnataka,kolar,children,196.0,Karnataka,Kolar
2024,karnataka,kolar,cyber,58.0,Karnataka,Kolar
2024,karnataka,kolar,ipc,2262.0,Karnataka,Kolar
2024,karnataka,kolar,sll,455.0,Karnataka,Kolar
2024,karnataka,kolar,women,339.0,Karnataka,Kolar
2024,karnataka,koppal,children,142.0,Karnataka,Koppal
2024,karnataka,koppal,cyber,27.0,Karnataka,Koppal
2024,karnataka,koppal,ipc,1774.0,Karnataka,Koppal
2024,karnataka,koppal,sll,1021.0,Karnataka,Koppal
2024,karnataka,koppal,women,288.0,Karnataka,Koppal
2024,karnataka,krailways,children,13.0,Karnataka,KRailways
2024,karnataka,krailways,cyber,0.0,Karnataka,KRailways
2024,karnataka,krailways,ipc,864.0,Karnataka,KRailways
2024,karnataka,krailways,sll,93.0,Karnataka,KRailways
2024,karnataka,krailways,women,18.0,Karnataka,KRailways
2024,karnataka,mandya,children,287.0,Karnataka,Mandya
2024,karnataka,mandya,cyber,67.0,Karnataka,Mandya
2024,karnataka,mandya,ipc,4363.0,Karnataka,Mandya
2024,karnataka,mandya,sll,1156.0,Karnataka,Mandya
2024,karnataka,mandya,women,606.0,Karnataka,Mandya
2024,karnataka,mangaluru city,children,157.0,Karnataka,Mangaluru City
2024,karnataka,mangaluru city,cyber,137.0,Karnataka,Mangaluru City
2024,karnataka,mangaluru city,ipc,2103.0,Karnataka,Mangaluru City
2024,karnataka,mangaluru city,sll,1644.0,Karnataka,Mangaluru City
2024,karnataka,mangaluru city,women,280.0,Karnataka,Mangaluru City
2024,karnataka,mysuru city,children,143.0,Karnataka,Mysuru City
2024,karnataka,mysuru city,cyber,260.0,Karnataka,Mysuru City
2024,karnataka,mysuru city,ipc,2523.0,Karnataka,Mysuru City
2024,karnataka,mysuru city,sll,627.0,Karnataka,Mysuru City
2024,karnataka,mysuru city,women,363.0,Karnataka,Mysuru City
2024,karnataka,mysuru district,children,254.0,Karnataka,Mysuru District
2024,karnataka,mysuru district,cyber,46.0,Karnataka,Mysuru District
2024,karnataka,mysuru district,ipc,4885.0,Karnataka,Mysuru District
2024,karnataka,mysuru district,sll,735.0,Karnataka,Mysuru District
2024,karnataka,mysuru district,women,602.0,Karnataka,Mysuru District
2024,karnataka,raichur,children,150.0,Karnataka,Raichur
2024,karnataka,raichur,cyber,21.0,Karnataka,Raichur
2024,karnataka,raichur,ipc,2798.0,Karnataka,Raichur
2024,karnataka,raichur,sll,1464.0,Karnataka,Raichur
2024,karnataka,raichur,women,523.0,Karnataka,Raichur
2024,karnataka,ramanagara,children,261.0,Karnataka,Ramanagara
2024,karnataka,ramanagara,cyber,236.0,Karnataka,Ramanagara
2024,karnataka,ramanagara,ipc,4010.0,Karnataka,Ramanagara
2024,karnataka,ramanagara,sll,805.0,Karnataka,Ramanagara
2024,karnataka,ramanagara,women,526.0,Karnataka,Ramanagara
2024,karnataka,shimoga,children,407.0,Karnataka,Shimoga
2024,karnataka,shimoga,cyber,123.0,Karnataka,Shimoga
2024,karnataka,shimoga,ipc,4588.0,Karnataka,Shimoga
2024,karnataka,shimoga,sll,1825.0,Karnataka,Shimoga
2024,karnataka,shimoga,women,817.0,Karnataka,Shimoga
2024,karnataka,total districts,children,9162.0,Karnataka,Total Districts
2024,karnataka,total districts,cyber,21993.0,Karnataka,Total Districts
2024,karnataka,total districts,ipc,138784.0,Karnataka,Total Districts
2024,karnataka,total districts,sll,59547.0,Karnataka,Total Districts
2024,karnataka,total districts,women,19946.0,Karnataka,Total Districts
2024,karnataka,tumakuru,children,473.0,Karnataka,Tumakuru
2024,karnataka,tumakuru,cyber,322.0,Karnataka,Tumakuru
2024,karnataka,tumakuru,ipc,6352.0,Karnataka,Tumakuru
2024,karnataka,tumakuru,sll,1862.0,Karnataka,Tumakuru
2024,karnataka,tumakuru,women,858.0,Karnataka,Tumakuru
2024,karnataka,udupi,children,109.0,Karnataka,Udupi
2024,karnataka,udupi,cyber,203.0,Karnataka,Udupi
2024,karnataka,udupi,ipc,2707.0,Karnataka,Udupi
2024,karnataka,udupi,sll,645.0,Karnataka,Udupi
2024,karnataka,udupi,women,248.0,Karnataka,Udupi
2024,karnataka,uttara kannada,children,193.0,Karnataka,Uttara Kannada
2024,karnataka,uttara kannada,cyber,96.0,Karnataka,Uttara Kannada
2024,karnataka,uttara kannada,ipc,2577.0,Karnataka,Uttara Kannada
2024,karnataka,uttara kannada,sll,906.0,Karnataka,Uttara Kannada
2024,karnataka,uttara kannada,women,442.0,Karnataka,Uttara Kannada
2024,karnataka,vijayanagara,children,142.0,Karnataka,Vijayanagara
2024,karnataka,vijayanagara,cyber,22.0,Karnataka,Vijayanagara
2024,karnataka,vijayanagara,ipc,1688.0,Karnataka,Vijayanagara
2024,karnataka,vijayanagara,sll,1291.0,Karnataka,Vijayanagara
2024,karnataka,vijayanagara,women,336.0,Karnataka,Vijayanagara
2024,karnataka,vijayapura,children,210.0,Karnataka,Vijayapura
2024,karnataka,vijayapura,cyber,80.0,Karnataka,Vijayapura
2024,karnataka,vijayapura,ipc,3005.0,Karnataka,Vijayapura
2024,karnataka,vijayapura,sll,1328.0,Karnataka,Vijayapura
2024,karnataka,vijayapura,women,440.0,Karnataka,Vijayapura
2024,karnataka,yadgiri,children,107.0,Karnataka,Yadgiri
2024,karnataka,yadgiri,cyber,19.0,Karnataka,Yadgiri
2024,karnataka,yadgiri,ipc,1582.0,Karnataka,Yadgiri
2024,karnataka,yadgiri,sll,898.0,Karnataka,Yadgiri
2024,karnataka,yadgiri,women,301.0,Karnataka,Yadgiri
2024,kerala,alapuzha,children,398.0,Kerala,Alapuzha
2024,kerala,alapuzha,cyber,235.0,Kerala,Alapuzha
2024,kerala,alapuzha,ipc,10409.0,Kerala,Alapuzha
2024,kerala,alapuzha,sll,26080.0,Kerala,Alapuzha
2024,kerala,alapuzha,women,1069.0,Kerala,Alapuzha
2024,kerala,crime branch,children,1.0,Kerala,Crime Branch
2024,kerala,crime branch,cyber,2.0,Kerala,Crime Branch
2024,kerala,crime branch,ipc,759.0,Kerala,Crime Branch
2024,kerala,crime branch,sll,4.0,Kerala,Crime Branch
2024,kerala,crime branch,women,1.0,Kerala,Crime Branch
2024,kerala,ernakulam commr,children,267.0,Kerala,Ernakulam Commr
2024,kerala,ernakulam commr,cyber,201.0,Kerala,Ernakulam Commr
2024,kerala,ernakulam commr,ipc,10043.0,Kerala,Ernakulam Commr
2024,kerala,ernakulam commr,sll,11473.0,Kerala,Ernakulam Commr
2024,kerala,ernakulam commr,women,783.0,Kerala,Ernakulam Commr
2024,kerala,ernakulam rural,children,345.0,Kerala,Ernakulam Rural
2024,kerala,ernakulam rural,cyber,18.0,Kerala,Ernakulam Rural
2024,kerala,ernakulam rural,ipc,11659.0,Kerala,Ernakulam Rural
2024,kerala,ernakulam rural,sll,27197.0,Kerala,Ernakulam Rural
2024,kerala,ernakulam rural,women,1104.0,Kerala,Ernakulam Rural
2024,kerala,idukki,children,266.0,Kerala,Idukki
2024,kerala,idukki,cyber,62.0,Kerala,Idukki
2024,kerala,idukki,ipc,14202.0,Kerala,Idukki
2024,kerala,idukki,sll,13741.0,Kerala,Idukki
2024,kerala,idukki,women,558.0,Kerala,Idukki
2024,kerala,kannur city,children,136.0,Kerala,Kannur City
2024,kerala,kannur city,cyber,116.0,Kerala,Kannur City
2024,kerala,kannur city,ipc,3861.0,Kerala,Kannur City
2024,kerala,kannur city,sll,10493.0,Kerala,Kannur City
2024,kerala,kannur city,women,415.0,Kerala,Kannur City
2024,kerala,kannur rural,children,127.0,Kerala,Kannur Rural
2024,kerala,kannur rural,cyber,57.0,Kerala,Kannur Rural
2024,kerala,kannur rural,ipc,2742.0,Kerala,Kannur Rural
2024,kerala,kannur rural,sll,12358.0,Kerala,Kannur Rural
2024,kerala,kannur rural,women,330.0,Kerala,Kannur Rural
2024,kerala,kasargod,children,240.0,Kerala,Kasargod
2024,kerala,kasargod,cyber,52.0,Kerala,Kasargod
2024,kerala,kasargod,ipc,3864.0,Kerala,Kasargod
2024,kerala,kasargod,sll,10071.0,Kerala,Kasargod
2024,kerala,kasargod,women,400.0,Kerala,Kasargod
2024,kerala,kollam commr,children,266.0,Kerala,Kollam Commr
2024,kerala,kollam commr,cyber,126.0,Kerala,Kollam Commr
2024,kerala,kollam commr,ipc,10349.0,Kerala,Kollam Commr
2024,kerala,kollam commr,sll,14577.0,Kerala,Kollam Commr
2024,kerala,kollam commr,women,708.0,Kerala,Kollam Commr
2024,kerala,kollam rural,children,264.0,Kerala,Kollam Rural
2024,kerala,kollam rural,cyber,56.0,Kerala,Kollam Rural
2024,kerala,kollam rural,ipc,7727.0,Kerala,Kollam Rural
2024,kerala,kollam rural,sll,17842.0,Kerala,Kollam Rural
2024,kerala,kollam rural,women,672.0,Kerala,Kollam Rural
2024,kerala,kottayam,children,326.0,Kerala,Kottayam
2024,kerala,kottayam,cyber,75.0,Kerala,Kottayam
2024,kerala,kottayam,ipc,9678.0,Kerala,Kottayam
2024,kerala,kottayam,sll,27258.0,Kerala,Kottayam
2024,kerala,kottayam,women,853.0,Kerala,Kottayam
2024,kerala,kozhikode commr,children,245.0,Kerala,Kozhikode Commr
2024,kerala,kozhikode commr,cyber,106.0,Kerala,Kozhikode Commr
2024,kerala,kozhikode commr,ipc,10310.0,Kerala,Kozhikode Commr
2024,kerala,kozhikode commr,sll,5444.0,Kerala,Kozhikode Commr
2024,kerala,kozhikode commr,women,665.0,Kerala,Kozhikode Commr
2024,kerala,kozhikode rural,children,376.0,Kerala,Kozhikode Rural
2024,kerala,kozhikode rural,cyber,118.0,Kerala,Kozhikode Rural
2024,kerala,kozhikode rural,ipc,6108.0,Kerala,Kozhikode Rural
2024,kerala,kozhikode rural,sll,8705.0,Kerala,Kozhikode Rural
2024,kerala,kozhikode rural,women,897.0,Kerala,Kozhikode Rural
2024,kerala,malappuram,children,604.0,Kerala,Malappuram
2024,kerala,malappuram,cyber,445.0,Kerala,Malappuram
2024,kerala,malappuram,ipc,8956.0,Kerala,Malappuram
2024,kerala,malappuram,sll,31862.0,Kerala,Malappuram
2024,kerala,malappuram,women,1492.0,Kerala,Malappuram
2024,kerala,palakkad,children,289.0,Kerala,Palakkad
2024,kerala,palakkad,cyber,296.0,Kerala,Palakkad
2024,kerala,palakkad,ipc,8675.0,Kerala,Palakkad
2024,kerala,palakkad,sll,19556.0,Kerala,Palakkad
2024,kerala,palakkad,women,764.0,Kerala,Palakkad
2024,kerala,pathanamthitta,children,307.0,Kerala,Pathanamthitta
2024,kerala,pathanamthitta,cyber,90.0,Kerala,Pathanamthitta
2024,kerala,pathanamthitta,ipc,7542.0,Kerala,Pathanamthitta
2024,kerala,pathanamthitta,sll,11861.0,Kerala,Pathanamthitta
2024,kerala,pathanamthitta,women,532.0,Kerala,Pathanamthitta
2024,kerala,railways,children,14.0,Kerala,Railways
2024,kerala,railways,cyber,0.0,Kerala,Railways
2024,kerala,railways,ipc,566.0,Kerala,Railways
2024,kerala,railways,sll,6463.0,Kerala,Railways
2024,kerala,railways,women,83.0,Kerala,Railways
2024,kerala,thrissur commr,children,205.0,Kerala,Thrissur Commr
2024,kerala,thrissur commr,cyber,275.0,Kerala,Thrissur Commr
2024,kerala,thrissur commr,ipc,8550.0,Kerala,Thrissur Commr
2024,kerala,thrissur commr,sll,12086.0,Kerala,Thrissur Commr
2024,kerala,thrissur commr,women,683.0,Kerala,Thrissur Commr
2024,kerala,thrissur rural,children,302.0,Kerala,Thrissur Rural
2024,kerala,thrissur rural,cyber,285.0,Kerala,Thrissur Rural
2024,kerala,thrissur rural,ipc,6696.0,Kerala,Thrissur Rural
2024,kerala,thrissur rural,sll,11229.0,Kerala,Thrissur Rural
2024,kerala,thrissur rural,women,663.0,Kerala,Thrissur Rural
2024,kerala,total districts,children,5929.0,Kerala,Total Districts
2024,kerala,total districts,cyber,2962.0,Kerala,Total Districts
2024,kerala,total districts,ipc,184528.0,Kerala,Total Districts
2024,kerala,total districts,sll,315039.0,Kerala,Total Districts
2024,kerala,total districts,women,15037.0,Kerala,Total Districts
2024,kerala,trivandrum commr,children,262.0,Kerala,Trivandrum Commr
2024,kerala,trivandrum commr,cyber,264.0,Kerala,Trivandrum Commr
2024,kerala,trivandrum commr,ipc,18749.0,Kerala,Trivandrum Commr
2024,kerala,trivandrum commr,sll,12133.0,Kerala,Trivandrum Commr
2024,kerala,trivandrum commr,women,713.0,Kerala,Trivandrum Commr
2024,kerala,trivandrum rural,children,448.0,Kerala,Trivandrum Rural
2024,kerala,trivandrum rural,cyber,63.0,Kerala,Trivandrum Rural
2024,kerala,trivandrum rural,ipc,20729.0,Kerala,Trivandrum Rural
2024,kerala,trivandrum rural,sll,16052.0,Kerala,Trivandrum Rural
2024,kerala,trivandrum rural,women,1201.0,Kerala,Trivandrum Rural
2024,kerala,wayanadu,children,241.0,Kerala,Wayanadu
2024,kerala,wayanadu,cyber,20.0,Kerala,Wayanadu
2024,kerala,wayanadu,ipc,2354.0,Kerala,Wayanadu
2024,kerala,wayanadu,sll,8554.0,Kerala,Wayanadu
2024,kerala,wayanadu,women,451.0,Kerala,Wayanadu
2024,ladakh,kargil,children,3.0,Ladakh,Kargil
2024,ladakh,kargil,cyber,1.0,Ladakh,Kargil
2024,ladakh,kargil,ipc,162.0,Ladakh,Kargil
2024,ladakh,kargil,sll,13.0,Ladakh,Kargil
2024,ladakh,kargil,women,15.0,Ladakh,Kargil
2024,ladakh,leh,children,14.0,Ladakh,Leh
2024,ladakh,leh,cyber,0.0,Ladakh,Leh
2024,ladakh,leh,ipc,298.0,Ladakh,Leh
2024,ladakh,leh,sll,68.0,Ladakh,Leh
2024,ladakh,leh,women,19.0,Ladakh,Leh
2024,ladakh,total districts,children,17.0,Ladakh,Total Districts
2024,ladakh,total districts,cyber,1.0,Ladakh,Total Districts
2024,ladakh,total districts,ipc,460.0,Ladakh,Total Districts
2024,ladakh,total districts,sll,81.0,Ladakh,Total Districts
2024,ladakh,total districts,women,34.0,Ladakh,Total Districts
2024,lakshadweep,lakshadweep,children,6.0,Lakshadweep,Lakshadweep
2024,lakshadweep,lakshadweep,cyber,0.0,Lakshadweep,Lakshadweep
2024,lakshadweep,lakshadweep,ipc,47.0,Lakshadweep,Lakshadweep
2024,lakshadweep,lakshadweep,sll,37.0,Lakshadweep,Lakshadweep
2024,lakshadweep,lakshadweep,women,13.0,Lakshadweep,Lakshadweep
2024,lakshadweep,total districts,children,6.0,Lakshadweep,Total Districts
2024,lakshadweep,total districts,cyber,0.0,Lakshadweep,Total Districts
2024,lakshadweep,total districts,ipc,47.0,Lakshadweep,Total Districts
2024,lakshadweep,total districts,sll,37.0,Lakshadweep,Total Districts
2024,lakshadweep,total districts,women,13.0,Lakshadweep,Total Districts
2024,madhya pradesh,agar,children,104.0,Madhya Pradesh,Agar
2024,madhya pradesh,agar,cyber,0.0,Madhya Pradesh,Agar
2024,madhya pradesh,agar,ipc,1537.0,Madhya Pradesh,Agar
2024,madhya pradesh,agar,sll,852.0,Madhya Pradesh,Agar
2024,madhya pradesh,agar,women,131.0,Madhya Pradesh,Agar
2024,madhya pradesh,alirajpur,children,123.0,Madhya Pradesh,Alirajpur
2024,madhya pradesh,alirajpur,cyber,0.0,Madhya Pradesh,Alirajpur
2024,madhya pradesh,alirajpur,ipc,2222.0,Madhya Pradesh,Alirajpur
2024,madhya pradesh,alirajpur,sll,2263.0,Madhya Pradesh,Alirajpur
2024,madhya pradesh,alirajpur,women,229.0,Madhya Pradesh,Alirajpur
2024,madhya pradesh,anuppur,children,283.0,Madhya Pradesh,Anuppur
2024,madhya pradesh,anuppur,cyber,11.0,Madhya Pradesh,Anuppur
2024,madhya pradesh,anuppur,ipc,1313.0,Madhya Pradesh,Anuppur
2024,madhya pradesh,anuppur,sll,1599.0,Madhya Pradesh,Anuppur
2024,madhya pradesh,anuppur,women,381.0,Madhya Pradesh,Anuppur
2024,madhya pradesh,ashok nagar,children,246.0,Madhya Pradesh,Ashok Nagar
2024,madhya pradesh,ashok nagar,cyber,1.0,Madhya Pradesh,Ashok Nagar
2024,madhya pradesh,ashok nagar,ipc,2925.0,Madhya Pradesh,Ashok Nagar
