year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year,d_key,s_key,is_reporting_unit,lat,lon,anchor_city,anchor_city_pop,geo_match_type,census_2011_population
2024,chhattisgarh,jashpur,220.0,24.0,1376.0,561.0,252.0,7.227662498728654,0.4571428571428571,6.331501849893691,0.3714285714285714,5.53338948872752,0.6571428571428571,5.3981627015177525,0.6571428571428571,3.218875824868201,0.6857142857142857,1290.0,0.0666666666666666,1.0,206.0,0.2233009708737864,1.0,172.0,0.2790697674418604,1.0,15.0,0.6,1.0,0.5428571428571428,medium,,,jashpur,chhattisgarh,False,,,,,,851669.0
2024,manipur,imphal west,32.0,1.0,1794.0,97.0,75.0,7.492760300922379,0.9473684210526316,4.584967478670572,0.8947368421052632,4.330733340286331,0.9473684210526316,3.49650756146648,0.9473684210526316,0.6931471805599453,0.8947368421052632,3897.0,-0.5396458814472671,1.0,74.0,0.0135135135135135,1.0,24.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.9342105263157894,critical,,,imphal west,manipur,False,,,,,,517992.0
2024,manipur,pherzawl,0.0,0.0,21.0,0.0,0.0,3.091042453358316,0.3157894736842105,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0,0.131578947368421,0.0,0.4473684210526316,14.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2592105263157894,low,,,pherzawl,manipur,False,,,,,,
2024,manipur,kangpokpi,2.0,0.0,144.0,214.0,0.0,4.976733742420574,0.5789473684210527,5.3706380281276624,0.9473684210526316,0.0,0.1578947368421052,1.0986122886681098,0.4736842105263157,0.0,0.4473684210526316,1126.0,-0.872113676731794,1.0,2.0,-1.0,1.0,2.0,0.0,1.0,1.0,-1.0,1.0,0.5013157894736842,medium,,,kangpokpi,manipur,False,,,,,,
2024,manipur,narcotic,0.0,0.0,0.0,7.0,0.0,0.0,0.0526315789473684,2.079441541679836,0.3157894736842105,0.0,0.1578947368421052,0.0,0.131578947368421,0.0,0.4473684210526316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1671052631578947,low,,,narcotic,manipur,False,,,,,,
2024,punjab,bureau of investigation,0.0,1.0,28.0,12.0,2.0,3.367295829986474,0.1142857142857142,2.5649493574615367,0.0571428571428571,1.0986122886681098,0.0857142857142857,0.0,0.0714285714285714,0.6931471805599453,0.1142857142857142,6.0,3.6666666666666665,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0985714285714285,low,,,bureau of investigation,punjab,False,,,,,,
2024,punjab,batala,74.0,14.0,1266.0,554.0,150.0,7.144407180321139,0.5142857142857142,6.318968113746434,0.4,5.017279836814924,0.5428571428571428,4.31748811353631,0.5714285714285714,2.70805020110221,0.4571428571428571,1203.0,0.0523690773067331,1.0,139.0,0.079136690647482,1.0,56.0,0.3214285714285714,1.0,14.0,0.0,1.0,0.5057142857142857,medium,,,batala,punjab,False,,,,,,
2024,punjab,bathinda,107.0,20.0,1904.0,986.0,176.0,7.552237287560802,0.6857142857142857,6.894670039433482,0.8285714285714286,5.176149732573829,0.6857142857142857,4.68213122712422,0.7714285714285715,3.044522437723423,0.6285714285714286,2445.0,-0.2212678936605317,1.0,257.0,-0.3151750972762646,1.0,127.0,-0.1574803149606299,1.0,18.0,0.1111111111111111,1.0,0.7000000000000001,high,,,bathinda,punjab,False,30.210994,74.9454745,Bathinda,285788.0,exact,1388525.0
2024,chhattisgarh,janjgir,391.0,33.0,3350.0,1793.0,442.0,8.11701408773731,0.8571428571428571,7.492203042618741,0.8285714285714286,6.093569770045136,0.8571428571428571,5.971261839790462,0.8571428571428571,3.5263605246161616,0.7571428571428571,3235.0,0.035548686244204,1.0,464.0,-0.0474137931034482,1.0,350.0,0.1171428571428571,1.0,19.0,0.7368421052631579,1.0,0.8392857142857143,high,,,janjgir,chhattisgarh,False,,,,,,
2024,chhattisgarh,jagdalpur,163.0,47.0,1701.0,737.0,184.0,7.43955930913332,0.6285714285714286,6.6039438246004725,0.4571428571428571,5.220355825078324,0.5142857142857142,5.099866427824199,0.4571428571428571,3.871201010907891,0.9,1364.0,0.2470674486803519,1.0,169.0,0.0887573964497041,1.0,129.0,0.2635658914728682,1.0,29.0,0.6206896551724138,1.0,0.6121428571428571,medium,,,jagdalpur,chhattisgarh,False,,,,,,
2024,chhattisgarh,khairagarh chhuikhadan gandai,87.0,10.0,925.0,669.0,115.0,6.83087423464618,0.2857142857142857,6.507277712385012,0.4285714285714285,4.7535901911063645,0.2285714285714285,4.477336814478207,0.2,2.3978952727983707,0.3142857142857143,933.0,-0.0085744908896034,1.0,94.0,0.2234042553191489,1.0,78.0,0.1153846153846153,1.0,6.0,0.6666666666666666,1.0,0.2842857142857143,low,,,khairagarh chhuikhadan gandai,chhattisgarh,False,,,,,,
2024,chhattisgarh,bilaspur,669.0,69.0,8009.0,5220.0,971.0,8.988446040062405,0.9428571428571428,8.560444233410552,0.9428571428571428,6.879355804460439,0.9428571428571428,6.507277712385012,0.9428571428571428,4.248495242049359,0.9714285714285714,7265.0,0.1024088093599449,1.0,748.0,0.2981283422459893,1.0,233.0,1.871244635193133,1.0,24.0,1.875,1.0,0.9471428571428572,critical,,,bilaspur,chhattisgarh,False,22.0796251,82.1391412,Bilaspur,330106.0,exact,2663629.0
2024,chhattisgarh,kabirdham,184.0,8.0,2032.0,1184.0,245.0,7.617267813628347,0.7142857142857143,7.077498053569231,0.6285714285714286,5.5053315359323625,0.6285714285714286,5.220355825078324,0.5714285714285714,2.19722457733622,0.2571428571428571,1661.0,0.2233594220349187,1.0,215.0,0.1395348837209302,1.0,183.0,0.0054644808743169,1.0,9.0,-0.1111111111111111,1.0,0.6057142857142858,medium,,,kabirdham,chhattisgarh,False,,,,,,
2024,chhattisgarh,kondagaon,98.0,1.0,816.0,332.0,118.0,6.705639094860003,0.2285714285714285,5.808142489980444,0.2,4.77912349311153,0.2571428571428571,4.59511985013459,0.2857142857142857,0.6931471805599453,0.1285714285714285,722.0,0.1301939058171745,1.0,120.0,-0.0166666666666666,1.0,96.0,0.0208333333333333,1.0,4.0,-0.75,1.0,0.2221428571428571,low,,,kondagaon,chhattisgarh,False,,,,,,
2024,chhattisgarh,kanker,169.0,12.0,1099.0,578.0,169.0,7.003065458786462,0.3142857142857143,6.361302477572996,0.4,5.135798437050262,0.4,5.135798437050262,0.5142857142857142,2.5649493574615367,0.4,1182.0,-0.0702199661590524,1.0,171.0,-0.0116959064327485,1.0,160.0,0.05625,1.0,14.0,-0.1428571428571428,1.0,0.3728571428571429,low,,,kanker,chhattisgarh,False,20.0399913,80.6271415,Pakhanjore,142240.0,exact,
2024,uttar pradesh,mahoba,211.0,16.0,1444.0,3242.0,332.0,7.275864600546533,0.0259740259740259,8.084254106307318,0.5584415584415584,5.808142489980444,0.0909090909090909,5.356586274672012,0.4675324675324675,2.833213344056216,0.0259740259740259,1102.0,0.3103448275862069,1.0,255.0,0.3019607843137254,1.0,139.0,0.5179856115107914,1.0,13.0,0.2307692307692307,1.0,0.1363636363636363,low,,,mahoba,uttar pradesh,False,25.2920964,79.8724168,Mahoba,95216.0,exact,875958.0
2024,madhya pradesh,niwari,135.0,5.0,1606.0,1036.0,191.0,7.382124365737512,0.1290322580645161,6.944087208229528,0.1612903225806451,5.2574953720277815,0.1290322580645161,4.912654885736052,0.1290322580645161,1.791759469228055,0.5483870967741935,1531.0,0.0489875898105813,1.0,146.0,0.3082191780821918,1.0,105.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.1951612903225806,low,,,niwari,madhya pradesh,False,,,,,,
2024,rajasthan,chittorgarh,133.0,0.0,4287.0,2076.0,737.0,8.363575702750637,0.6923076923076923,7.638679823876112,0.7692307692307693,6.6039438246004725,0.6923076923076923,4.897839799950911,0.5615384615384615,0.0,0.0461538461538461,4742.0,-0.0959510754955714,1.0,1097.0,-0.3281677301731996,1.0,112.0,0.1875,1.0,3.0,-1.0,1.0,0.5900000000000001,medium,,,chittorgarh,rajasthan,False,24.8887435,74.6269216,Chittorgarh,154439.0,exact,
2024,rajasthan,bundi,142.0,12.0,3363.0,2039.0,639.0,8.120886021092838,0.5230769230769231,7.620705086838262,0.7384615384615385,6.461468176353717,0.5384615384615384,4.962844630259907,0.6230769230769231,2.5649493574615367,0.4384615384615384,3618.0,-0.0704809286898839,1.0,794.0,-0.1952141057934509,1.0,151.0,-0.0596026490066225,1.0,7.0,0.7142857142857143,1.0,0.545,medium,,,bundi,rajasthan,False,25.4305144,75.6499025,Bundi,104457.0,exact,1110906.0
2024,rajasthan,churu,171.0,14.0,3408.0,1745.0,757.0,8.134174272137903,0.5384615384615384,7.465082736399547,0.6923076923076923,6.630683385642372,0.7230769230769231,5.147494476813453,0.676923076923077,2.70805020110221,0.4923076923076923,3966.0,-0.1406959152798789,1.0,869.0,-0.1288837744533947,1.0,250.0,-0.316,1.0,22.0,-0.3636363636363636,1.0,0.5976923076923076,medium,,,churu,rajasthan,False,28.2920484,74.9617924,Churu,120157.0,exact,2039547.0
2024,jammu kashmir,cice jammu,0.0,10.0,0.0,10.0,0.0,0.0,0.0945945945945946,2.3978952727983707,0.2702702702702703,0.0,0.1486486486486486,0.0,0.1621621621621621,2.3978952727983707,0.8918918918918919,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.5,1.0,0.2493243243243243,low,,,cice jammu,jammu and kashmir,False,,,,,,
2024,jammu kashmir,cice kashmir,0.0,5.0,0.0,5.0,1.0,0.0,0.0945945945945946,1.791759469228055,0.2027027027027027,0.6931471805599453,0.3108108108108108,0.0,0.1621621621621621,1.791759469228055,0.8243243243243243,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,-0.375,1.0,0.2648648648648649,low,,,cice kashmir,jammu and kashmir,False,,,,,,
2024,jammu kashmir,cyber crime jammu,0.0,25.0,0.0,25.0,0.0,0.0,0.0945945945945946,3.258096538021482,0.3243243243243243,0.0,0.1486486486486486,0.0,0.1621621621621621,3.258096538021482,0.945945945945946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,64.0,-0.609375,1.0,0.2628378378378379,low,,,cyber crime jammu,jammu and kashmir,False,,,,,,
2024,jammu kashmir,cyber crime kashmir,1.0,30.0,0.0,30.0,22.0,0.0,0.0945945945945946,3.4339872044851463,0.3513513513513513,3.1354942159291497,0.3513513513513513,0.6931471805599453,0.3378378378378378,3.4339872044851463,0.972972972972973,0.0,0.0,1.0,30.0,-0.2666666666666666,1.0,2.0,-0.5,1.0,40.0,-0.25,1.0,0.3277027027027027,low,,,cyber crime kashmir,jammu and kashmir,False,,,,,,
2024,jammu kashmir,budgam,36.0,0.0,1204.0,148.0,308.0,7.094234845924755,0.8378378378378378,5.003946305945459,0.7297297297297297,5.733341276897746,0.918918918918919,3.610917912644224,0.7432432432432432,0.0,0.2702702702702703,1161.0,0.037037037037037,1.0,269.0,0.1449814126394052,1.0,29.0,0.2413793103448276,1.0,0.0,0.0,1.0,0.7486486486486487,high,,,budgam,jammu and kashmir,False,,,,,,
2024,tamil nadu,tiruppattur,223.0,27.0,3298.0,6261.0,182.0,8.101374671228582,0.3725490196078431,8.742254901886351,0.6078431372549019,5.209486152841421,0.4117647058823529,5.41164605185504,0.6078431372549019,3.332204510175204,0.196078431372549,1854.0,0.778856526429342,1.0,85.0,1.1411764705882352,1.0,104.0,1.1442307692307692,1.0,11.0,1.4545454545454546,1.0,0.4009803921568627,medium,,,tiruppattur,tamil nadu,False,,,,,,
2024,tamil nadu,thoothukudi,196.0,106.0,6344.0,5788.0,336.0,8.755422380148488,0.9019607843137256,8.663714844079005,0.5686274509803921,5.820082930352362,0.803921568627451,5.2832037287379885,0.5294117647058824,4.672828834461906,0.803921568627451,5852.0,0.0840738209159261,1.0,234.0,0.4358974358974359,1.0,131.0,0.4961832061068702,1.0,88.0,0.2045454545454545,1.0,0.7970588235294118,high,,,thoothukudi,tamil nadu,False,9.1674144,77.8767442,Kovilpatti,95057.0,exact,
2024,jammu kashmir,anti narcotic task force kashmir,0.0,0.0,0.0,2.0,0.0,0.0,0.0945945945945946,1.0986122886681098,0.054054054054054,0.0,0.1486486486486486,0.0,0.1621621621621621,0.0,0.2702702702702703,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1344594594594594,low,,,anti narcotic task force kashmir,jammu and kashmir,False,,,,,,
2024,jammu kashmir,doda,13.0,2.0,717.0,84.0,128.0,6.576469569048224,0.6216216216216216,4.442651256490317,0.5135135135135135,4.859812404361672,0.7567567567567568,2.6390573296152584,0.4459459459459459,1.0986122886681098,0.6621621621621622,657.0,0.091324200913242,1.0,91.0,0.4065934065934066,1.0,16.0,-0.1875,1.0,0.0,0.0,1.0,0.6263513513513513,medium,,,doda,jammu and kashmir,False,,,,,,409936.0
2024,tamil nadu,tiruppur,183.0,65.0,4335.0,4967.0,231.0,8.374707543119483,0.6274509803921569,8.510772623613315,0.4313725490196078,5.44673737166631,0.5294117647058824,5.214935757608986,0.4705882352941176,4.189654742026425,0.6176470588235294,4919.0,-0.1187233177475096,1.0,123.0,0.8780487804878049,1.0,94.0,0.946808510638298,1.0,50.0,0.3,1.0,0.571078431372549,medium,,,tiruppur,tamil nadu,False,11.1085242,77.3410656,Tirupur,962982.0,exact,2479052.0
2024,jammu kashmir,anantnag,70.0,1.0,1180.0,168.0,223.0,7.074116816197362,0.8108108108108109,5.1298987149230735,0.8108108108108109,5.41164605185504,0.8648648648648649,4.262679877041316,0.8918918918918919,0.6931471805599453,0.5540540540540541,1303.0,-0.0943975441289332,1.0,272.0,-0.1801470588235294,1.0,52.0,0.3461538461538461,1.0,3.0,-0.6666666666666666,1.0,0.7912162162162162,high,,,anantnag,jammu and kashmir,False,33.704949,75.247874,Anantnag,108505.0,exact,1078692.0
2024,uttar pradesh,moradabad,100.0,24.0,4499.0,2986.0,1033.0,8.411832675758411,0.4415584415584415,8.00202481821611,0.4805194805194805,6.941190055068375,0.6883116883116883,4.61512051684126,0.1558441558441558,3.218875824868201,0.0519480519480519,4013.0,0.1211064041863942,1.0,1099.0,-0.0600545950864422,1.0,265.0,-0.6226415094339622,1.0,67.0,-0.6417910447761194,1.0,0.4077922077922078,medium,,,moradabad,uttar pradesh,False,28.8386481,78.7733286,Moradabad,889810.0,exact,4772006.0
2024,bihar,sheohar,55.0,17.0,965.0,422.0,156.0,6.873163834212518,0.1063829787234042,6.0473721790462776,0.0851063829787234,5.056245805348308,0.1489361702127659,4.02535169073515,0.1489361702127659,2.8903717578961645,0.1489361702127659,928.0,0.0398706896551724,1.0,154.0,0.0129870129870129,1.0,74.0,-0.2567567567567567,1.0,11.0,0.5454545454545454,1.0,0.1234042553191489,low,,,sheohar,bihar,False,,,,,,656246.0
2024,bihar,sheikhpura,117.0,40.0,1383.0,1197.0,166.0,7.232733136177615,0.1702127659574468,7.088408778675395,0.2553191489361702,5.117993812416755,0.1702127659574468,4.770684624465665,0.2127659574468085,3.713572066704308,0.3085106382978723,1417.0,-0.0239943542695836,1.0,159.0,0.0440251572327044,1.0,62.0,0.8870967741935484,1.0,42.0,-0.0476190476190476,1.0,0.2037234042553191,low,,,sheikhpura,bihar,False,,,,,,636342.0
2024,uttar pradesh,mathura,180.0,142.0,7625.0,3188.0,1099.0,8.939318740417509,0.7402597402597403,8.067462667010057,0.5324675324675324,7.003065458786462,0.7272727272727273,5.198497031265826,0.4285714285714285,4.962844630259907,0.7597402597402597,8536.0,-0.1067244611059044,1.0,1187.0,-0.0741364785172704,1.0,260.0,-0.3076923076923077,1.0,143.0,-0.0069930069930069,1.0,0.6886363636363636,medium,,,mathura,uttar pradesh,False,27.4924134,77.673673,Mathura,454937.0,exact,2547184.0
2024,chhattisgarh,gariyaband,121.0,13.0,1264.0,970.0,138.0,7.142827401161621,0.4,6.878326468291325,0.5714285714285714,4.934473933130692,0.3142857142857143,4.804021044733257,0.3714285714285714,2.6390573296152584,0.4714285714285714,1603.0,-0.2114784778540237,1.0,182.0,-0.2417582417582417,1.0,144.0,-0.1597222222222222,1.0,32.0,-0.59375,1.0,0.4078571428571429,medium,,,gariyaband,chhattisgarh,False,,,,,,
2024,chhattisgarh,durg,507.0,14.0,7125.0,1965.0,561.0,8.871505346165781,0.9142857142857144,7.583756300707112,0.8571428571428571,6.331501849893691,0.9142857142857144,6.230481447578482,0.9142857142857144,2.70805020110221,0.5142857142857142,6485.0,0.0986892829606784,1.0,621.0,-0.0966183574879227,1.0,464.0,0.0926724137931034,1.0,30.0,-0.5333333333333333,1.0,0.8485714285714286,high,,,durg,chhattisgarh,False,21.1904494,81.2849169,Durg,894376.0,exact,3343872.0
2024,chhattisgarh,dhamtari,152.0,7.0,1611.0,759.0,173.0,7.385230923066573,0.6,6.633318433280377,0.5428571428571428,5.159055299214529,0.4714285714285714,5.030437921392435,0.4285714285714285,2.079441541679836,0.2285714285714285,1852.0,-0.1301295896328293,1.0,192.0,-0.0989583333333333,1.0,147.0,0.0340136054421768,1.0,16.0,-0.5625,1.0,0.4957142857142857,medium,,,dhamtari,chhattisgarh,False,20.7014999,81.5541579,Dhamtari,101677.0,exact,799781.0
2024,chhattisgarh,grp raipur,9.0,1.0,431.0,91.0,12.0,6.068425588244111,0.1714285714285714,4.5217885770490405,0.0571428571428571,2.5649493574615367,0.0285714285714285,2.302585092994046,0.0285714285714285,0.6931471805599453,0.1285714285714285,479.0,-0.1002087682672233,1.0,7.0,0.7142857142857143,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.1107142857142857,low,,,grp raipur,chhattisgarh,False,,,,,,
2024,chhattisgarh,gaurela pendra marwari,90.0,3.0,885.0,195.0,136.0,6.786716950605081,0.2571428571428571,5.278114659230517,0.1714285714285714,4.919980925828125,0.2857142857142857,4.51085950651685,0.2285714285714285,1.3862943611198906,0.1714285714285714,913.0,-0.0306681270536692,1.0,112.0,0.2142857142857142,1.0,89.0,0.0112359550561797,1.0,8.0,-0.625,1.0,0.2385714285714285,low,,,gaurela pendra marwari,chhattisgarh,False,,,,,,
2024,uttar pradesh,meerut,478.0,231.0,9271.0,7505.0,1557.0,9.134754385019589,0.8831168831168831,8.923457979694966,0.922077922077922,7.351158226430694,0.8701298701298701,6.171700597410915,0.8701298701298701,5.44673737166631,0.8441558441558441,9158.0,0.0123389386328892,1.0,1424.0,0.0933988764044943,1.0,476.0,0.0042016806722689,1.0,250.0,-0.076,1.0,0.8772727272727272,high,,,meerut,uttar pradesh,False,28.9844618,77.7064137,Meerut,1424908.0,exact,3443689.0
2024,uttar pradesh,mau,166.0,86.0,3323.0,2898.0,556.0,8.10892415597534,0.2987012987012987,7.972121128921655,0.4545454545454545,6.322565239927284,0.3376623376623376,5.117993812416755,0.3571428571428571,4.465908118654584,0.5584415584415584,2974.0,0.1173503698722259,1.0,468.0,0.188034188034188,1.0,163.0,0.0184049079754601,1.0,60.0,0.4333333333333333,1.0,0.3668831168831168,low,,,mau,uttar pradesh,False,25.9496379,83.5586445,Mau,279060.0,exact,2205968.0
2024,manipur,jiribam,2.0,0.0,115.0,17.0,3.0,4.7535901911063645,0.5263157894736842,2.8903717578961645,0.5,1.3862943611198906,0.4210526315789473,1.0986122886681098,0.4736842105263157,0.0,0.4473684210526316,38.0,2.026315789473684,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4855263157894736,medium,,,jiribam,manipur,False,,,,,,
2024,punjab,cp amritsar,98.0,31.0,2245.0,935.0,256.0,7.716906135298388,0.8571428571428571,6.841615476477592,0.7714285714285715,5.54907608489522,0.8285714285714286,4.59511985013459,0.7428571428571429,3.4657359027997265,0.8142857142857143,2990.0,-0.2491638795986622,1.0,306.0,-0.1633986928104575,1.0,145.0,-0.3241379310344827,1.0,62.0,-0.5,1.0,0.825,high,,,cp amritsar,punjab,False,,,,,,
2024,manipur,kakching,7.0,0.0,376.0,51.0,7.0,5.932245187448011,0.8421052631578947,3.951243718581428,0.6578947368421053,2.079441541679836,0.6842105263157895,2.079441541679836,0.6842105263157895,0.0,0.4473684210526316,1807.0,-0.7919203099059214,1.0,18.0,-0.6111111111111112,1.0,14.0,-0.5,1.0,1.0,-1.0,1.0,0.7171052631578948,high,,,kakching,manipur,False,,,,,,
2024,manipur,kamjong,0.0,0.0,5.0,6.0,0.0,1.791759469228055,0.1052631578947368,1.9459101490553128,0.2631578947368421,0.0,0.1578947368421052,0.0,0.131578947368421,0.0,0.4473684210526316,8.0,-0.375,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1855263157894736,low,,,kamjong,manipur,False,,,,,,
2024,telangana,adilabad,87.0,108.0,2534.0,549.0,390.0,7.837948916025283,0.3548387096774194,6.309918278226516,0.3548387096774194,5.968707559985366,0.3548387096774194,4.477336814478207,0.3225806451612903,4.691347882229144,0.3870967741935484,2527.0,0.002770083102493,1.0,317.0,0.2302839116719243,1.0,78.0,0.1153846153846153,1.0,35.0,2.085714285714286,1.0,0.3564516129032257,low,,,adilabad,telangana,False,19.676527,78.532194,Adilabad,117167.0,exact,
2024,jammu kashmir,awantipora,13.0,0.0,485.0,103.0,94.0,6.186208623900494,0.5135135135135135,4.6443908991413725,0.5675675675675675,4.553876891600541,0.5945945945945946,2.6390573296152584,0.4459459459459459,0.0,0.2702702702702703,495.0,-0.0202020202020202,1.0,81.0,0.1604938271604938,1.0,3.0,3.333333333333333,1.0,0.0,0.0,1.0,0.4918918918918918,medium,,,awantipora,jammu and kashmir,False,,,,,,
2024,jammu kashmir,anti narcotic task force jammu,0.0,0.0,0.0,9.0,0.0,0.0,0.0945945945945946,2.302585092994046,0.2432432432432432,0.0,0.1486486486486486,0.0,0.1621621621621621,0.0,0.2702702702702703,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1533783783783784,low,,,anti narcotic task force jammu,jammu and kashmir,False,,,,,,
2024,madhya pradesh,maihar,217.0,0.0,2458.0,929.0,252.0,7.807510042216193,0.2419354838709677,6.835184586147301,0.1370967741935483,5.53338948872752,0.1935483870967742,5.384495062789089,0.3387096774193548,0.0,0.1693548387096774,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2205645161290322,low,,,maihar,madhya pradesh,False,,,,,,
2024,tamil nadu,thiruvannamalai,231.0,72.0,5176.0,7079.0,271.0,8.551981016901902,0.8235294117647058,8.865029186687766,0.7058823529411765,5.605802066295998,0.6666666666666666,5.44673737166631,0.6666666666666666,4.290459441148391,0.6666666666666666,5040.0,0.0269841269841269,1.0,230.0,0.1782608695652174,1.0,213.0,0.0845070422535211,1.0,46.0,0.5652173913043478,1.0,0.7411764705882352,high,,,thiruvannamalai,tamil nadu,False,12.2252841,79.0746957,Tiruvannamalai,145278.0,fuzzy:tiruvannamalai,
2024,jammu kashmir,kulgam,13.0,0.0,721.0,308.0,176.0,6.582025138892826,0.6486486486486487,5.733341276897746,0.918918918918919,5.176149732573829,0.8108108108108109,2.6390573296152584,0.4459459459459459,0.0,0.2702702702702703,802.0,-0.1009975062344139,1.0,205.0,-0.1414634146341463,1.0,4.0,2.25,1.0,0.0,0.0,1.0,0.6310810810810812,medium,,,kulgam,jammu and kashmir,False,,,,,,424483.0
2024,jammu kashmir,kishtwar,26.0,0.0,371.0,67.0,45.0,5.918893854273146,0.4324324324324324,4.219507705176107,0.4054054054054054,3.828641396489095,0.3783783783783784,3.295836866004329,0.6216216216216216,0.0,0.2702702702702703,424.0,-0.125,1.0,66.0,-0.3181818181818182,1.0,36.0,-0.2777777777777778,1.0,1.0,-1.0,1.0,0.4135135135135136,medium,,,kishtwar,jammu and kashmir,False,,,,,,230696.0
2024,jammu kashmir,kathua,51.0,3.0,1219.0,156.0,102.0,7.106606137727303,0.8648648648648649,5.056245805348308,0.7567567567567568,4.634728988229636,0.6216216216216216,3.951243718581428,0.8513513513513513,1.3862943611198906,0.7702702702702703,1391.0,-0.1236520488856937,1.0,136.0,-0.25,1.0,56.0,-0.0892857142857142,1.0,3.0,0.0,1.0,0.789864864864865,high,,,kathua,jammu and kashmir,False,,,,,,616435.0
2024,madhya pradesh,jhabua,399.0,0.0,3288.0,1417.0,420.0,8.098338846189057,0.3709677419354839,7.257002707092073,0.2580645161290322,6.042632833682381,0.4354838709677419,5.991464547107982,0.6774193548387096,0.0,0.1693548387096774,4209.0,-0.2188168210976478,1.0,542.0,-0.2250922509225092,1.0,396.0,0.0075757575757575,1.0,0.0,0.0,1.0,0.3729838709677419,low,,,jhabua,madhya pradesh,False,,,,,,1025048.0
2024,madhya pradesh,jabalpur railway,22.0,0.0,3869.0,67.0,27.0,8.261009786023827,0.4838709677419355,4.219507705176107,0.032258064516129,3.332204510175204,0.0483870967741935,3.1354942159291497,0.064516129032258,0.0,0.1693548387096774,3915.0,-0.0117496807151979,1.0,17.0,0.5882352941176471,1.0,18.0,0.2222222222222222,1.0,2.0,-1.0,1.0,0.2625,low,,,jabalpur railway,madhya pradesh,True,,,,,,
2024,rajasthan,ganganagar,262.0,46.0,4324.0,2552.0,809.0,8.37216741936598,0.7076923076923077,7.845024417241484,0.8769230769230769,6.697034247666484,0.7538461538461538,5.572154032177765,0.8307692307692308,3.8501476017100575,0.8153846153846154,4428.0,-0.023486901535682,1.0,1037.0,-0.2198649951783992,1.0,265.0,-0.0113207547169811,1.0,48.0,-0.0416666666666666,1.0,0.7623076923076924,high,,,ganganagar,rajasthan,False,,,,,,1969168.0
2024,madhya pradesh,khandwa,395.0,5.0,3762.0,2666.0,499.0,8.232971790593437,0.4677419354838709,7.888709524182015,0.6290322580645161,6.214608098422191,0.5483870967741935,5.981414211254481,0.6612903225806451,1.791759469228055,0.5483870967741935,4478.0,-0.1598928092898615,1.0,597.0,-0.1641541038525963,1.0,350.0,0.1285714285714285,1.0,0.0,0.0,1.0,0.5314516129032258,medium,,,khandwa,madhya pradesh,False,21.8257334,76.352571,Khandwa,200681.0,exact,
2024,madhya pradesh,katni,351.0,5.0,3963.0,5229.0,405.0,8.285008895449879,0.5161290322580645,8.56216655705897,0.9516129032258064,6.0063531596017325,0.4193548387096774,5.863631175598097,0.5967741935483871,1.791759469228055,0.5483870967741935,4838.0,-0.1808598594460521,1.0,419.0,-0.0334128878281622,1.0,302.0,0.162251655629139,1.0,0.0,0.0,1.0,0.553225806451613,medium,,,katni,madhya pradesh,False,23.8308453,80.4072255,Katni,221875.0,exact,1292042.0
2024,madhya pradesh,mandsaur,176.0,7.0,4107.0,2324.0,359.0,8.32069157104845,0.532258064516129,7.751475318021456,0.5,5.886104031450156,0.3064516129032258,5.176149732573829,0.2258064516129032,2.079441541679836,0.6370967741935484,4239.0,-0.0311394196744515,1.0,488.0,-0.2643442622950819,1.0,330.0,-0.4666666666666667,1.0,7.0,0.0,1.0,0.4689516129032258,medium,,,mandsaur,madhya pradesh,False,24.076836,75.0692952,Mandsaur,141468.0,exact,1340411.0
2024,madhya pradesh,mauganj,179.0,0.0,1684.0,447.0,282.0,7.429520842786462,0.1451612903225806,6.104793232414985,0.0806451612903225,5.645446897643238,0.2419354838709677,5.19295685089021,0.2419354838709677,0.0,0.1693548387096774,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1713709677419354,low,,,mauganj,madhya pradesh,False,,,,,,
