year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year,d_key,s_key
2013,manipur,senapati,3.0,0.0,123.0,0.0,4.0,4.820281565605037,0.5833333333333334,0.0,0.5416666666666666,1.6094379124341005,0.4166666666666667,1.3862943611198906,0.5833333333333334,0.0,0.5416666666666666,1720.0,-0.9284883720930232,1.0,6.0,-0.3333333333333333,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.5395833333333333,medium,0.4272727272727273,2014.0,senapati,manipur
2014,manipur,senapati,0.0,0.0,121.0,0.0,4.0,4.804021044733257,0.3636363636363636,0.0,0.5454545454545454,1.6094379124341005,0.3636363636363636,0.0,0.5454545454545454,0.0,0.5454545454545454,123.0,-0.016260162601626,1.0,4.0,0.0,1.0,3.0,-1.0,1.0,0.0,0.0,1.0,0.4272727272727273,medium,0.3776315789473684,2020.0,senapati,manipur
2020,manipur,senapati,3.0,0.0,26.0,19.0,4.0,3.295836866004329,0.3157894736842105,2.995732273553991,0.3684210526315789,1.6094379124341005,0.4736842105263157,1.3862943611198906,0.5263157894736842,0.0,0.3421052631578947,121.0,-0.7851239669421488,6.0,4.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.3776315789473684,low,0.4197368421052632,2022.0,senapati,manipur
2022,manipur,senapati,2.0,0.0,30.0,29.0,2.0,3.4339872044851463,0.4210526315789473,3.4011973816621555,0.4210526315789473,1.0986122886681098,0.3947368421052631,1.0986122886681098,0.4210526315789473,0.0,0.4473684210526316,26.0,0.1538461538461538,2.0,4.0,-0.5,2.0,3.0,-0.3333333333333333,2.0,0.0,0.0,2.0,0.4197368421052632,medium,0.4078947368421052,2023.0,senapati,manipur
2023,manipur,senapati,3.0,0.0,19.0,17.0,3.0,2.995732273553991,0.2631578947368421,2.8903717578961645,0.4210526315789473,1.3862943611198906,0.5789473684210527,1.3862943611198906,0.6842105263157895,0.0,0.4210526315789473,30.0,-0.3666666666666666,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.4078947368421052,medium,0.4171052631578947,2024.0,senapati,manipur
2024,manipur,senapati,2.0,0.0,24.0,16.0,4.0,3.218875824868201,0.3684210526315789,2.833213344056216,0.4210526315789473,1.6094379124341005,0.4736842105263157,1.0986122886681098,0.4736842105263157,0.0,0.4473684210526316,19.0,0.2631578947368421,1.0,3.0,0.3333333333333333,1.0,3.0,-0.3333333333333333,1.0,0.0,0.0,1.0,0.4171052631578947,medium,,,senapati,manipur
2010,manipur,tamenglong,0.0,0.0,463.0,0.0,0.0,6.139884552226255,0.1666666666666666,0.0,0.5416666666666666,0.0,0.2083333333333333,0.0,0.2083333333333333,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2729166666666667,low,0.3020833333333333,2011.0,tamenglong,manipur
2011,manipur,tamenglong,0.0,0.0,463.0,0.0,1.0,6.139884552226255,0.1666666666666666,0.0,0.5416666666666666,0.6931471805599453,0.375,0.0,0.1666666666666666,0.0,0.5416666666666666,463.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3020833333333333,low,0.30625,2012.0,tamenglong,manipur
2012,manipur,tamenglong,0.0,0.0,463.0,0.0,2.0,6.139884552226255,0.1666666666666666,0.0,0.5416666666666666,1.0986122886681098,0.375,0.0,0.2083333333333333,0.0,0.5416666666666666,463.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30625,low,0.38125,2013.0,tamenglong,manipur
2013,manipur,tamenglong,1.0,0.0,90.0,0.0,3.0,4.51085950651685,0.3333333333333333,0.0,0.5416666666666666,1.3862943611198906,0.2916666666666667,0.6931471805599453,0.375,0.0,0.5416666666666666,463.0,-0.8056155507559395,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38125,low,0.4863636363636363,2014.0,tamenglong,manipur
2014,manipur,tamenglong,0.0,0.0,125.0,0.0,7.0,4.836281906951478,0.4545454545454545,0.0,0.5454545454545454,2.079441541679836,0.4545454545454545,0.0,0.5454545454545454,0.0,0.5454545454545454,90.0,0.3888888888888889,1.0,3.0,1.3333333333333333,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.4863636363636363,medium,0.2039473684210526,2020.0,tamenglong,manipur
2020,manipur,tamenglong,0.0,0.0,11.0,3.0,0.0,2.4849066497880004,0.2105263157894736,1.3862943611198906,0.1578947368421052,0.0,0.131578947368421,0.0,0.1578947368421052,0.0,0.3421052631578947,125.0,-0.912,6.0,7.0,-1.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.2039473684210526,low,0.2460526315789473,2022.0,tamenglong,manipur
2022,manipur,tamenglong,0.0,0.0,18.0,3.0,1.0,2.9444389791664403,0.2105263157894736,1.3862943611198906,0.1578947368421052,0.6931471805599453,0.2631578947368421,0.0,0.1578947368421052,0.0,0.4473684210526316,11.0,0.6363636363636364,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.2460526315789473,low,0.2723684210526315,2023.0,tamenglong,manipur
2023,manipur,tamenglong,1.0,0.0,14.0,3.0,1.0,2.70805020110221,0.1842105263157894,1.3862943611198906,0.1578947368421052,0.6931471805599453,0.3684210526315789,0.6931471805599453,0.3684210526315789,0.0,0.4210526315789473,18.0,-0.2222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2723684210526315,low,0.2776315789473684,2024.0,tamenglong,manipur
2024,manipur,tamenglong,1.0,0.0,12.0,3.0,1.0,2.5649493574615367,0.2105263157894736,1.3862943611198906,0.1578947368421052,0.6931471805599453,0.3421052631578947,0.6931471805599453,0.3157894736842105,0.0,0.4473684210526316,14.0,-0.1428571428571428,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2776315789473684,low,,,tamenglong,manipur
2020,manipur,tengnoupal,7.0,0.0,40.0,68.0,7.0,3.713572066704308,0.4736842105263157,4.23410650459726,0.7368421052631579,2.079441541679836,0.5263157894736842,2.079441541679836,0.6842105263157895,0.0,0.3421052631578947,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5118421052631579,medium,0.5407894736842105,2022.0,tengnoupal,manipur
2022,manipur,tengnoupal,5.0,0.0,33.0,113.0,5.0,3.5263605246161616,0.4736842105263157,4.736198448394496,0.8947368421052632,1.791759469228055,0.5526315789473685,1.791759469228055,0.6052631578947368,0.0,0.4473684210526316,40.0,-0.175,2.0,7.0,-0.2857142857142857,2.0,7.0,-0.2857142857142857,2.0,0.0,0.0,2.0,0.5407894736842105,medium,0.5842105263157894,2023.0,tengnoupal,manipur
2023,manipur,tengnoupal,1.0,0.0,2028.0,58.0,1.0,7.615298339825815,0.7368421052631579,4.07753744390572,0.7894736842105263,0.6931471805599453,0.3684210526315789,0.6931471805599453,0.3684210526315789,0.0,0.4210526315789473,33.0,60.45454545454545,1.0,5.0,-0.8,1.0,5.0,-0.8,1.0,0.0,0.0,1.0,0.5842105263157894,medium,0.5776315789473684,2024.0,tengnoupal,manipur
2024,manipur,tengnoupal,1.0,0.0,190.0,69.0,5.0,5.25227342804663,0.631578947368421,4.248495242049359,0.7894736842105263,1.791759469228055,0.5789473684210527,0.6931471805599453,0.3157894736842105,0.0,0.4473684210526316,2028.0,-0.9063116370808678,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5776315789473684,medium,,,tengnoupal,manipur
2010,manipur,thoubal,17.0,0.0,6039.0,0.0,50.0,8.706159290928861,0.75,0.0,0.5416666666666666,3.9318256327243257,0.8333333333333334,2.8903717578961645,0.8333333333333334,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7229166666666668,high,0.7145833333333333,2011.0,thoubal,manipur
2011,manipur,thoubal,19.0,0.0,6039.0,0.0,76.0,8.706159290928861,0.75,0.0,0.5416666666666666,4.343805421853684,0.8333333333333334,2.995732273553991,0.75,0.0,0.5416666666666666,6039.0,0.0,1.0,50.0,0.52,1.0,17.0,0.1176470588235294,1.0,0.0,0.0,1.0,0.7145833333333333,high,0.7145833333333333,2012.0,thoubal,manipur
2012,manipur,thoubal,23.0,0.0,6039.0,0.0,87.0,8.706159290928861,0.75,0.0,0.5416666666666666,4.477336814478207,0.8333333333333334,3.1780538303479458,0.75,0.0,0.5416666666666666,6039.0,0.0,1.0,76.0,0.1447368421052631,1.0,19.0,0.2105263157894736,1.0,0.0,0.0,1.0,0.7145833333333333,high,0.7229166666666668,2013.0,thoubal,manipur
2013,manipur,thoubal,35.0,0.0,524.0,0.0,74.0,6.263398262591624,0.75,0.0,0.5416666666666666,4.31748811353631,0.8333333333333334,3.58351893845611,0.8333333333333334,0.0,0.5416666666666666,6039.0,-0.913230667329028,1.0,87.0,-0.1494252873563218,1.0,23.0,0.5217391304347826,1.0,0.0,0.0,1.0,0.7229166666666668,high,0.740909090909091,2014.0,thoubal,manipur
2014,manipur,thoubal,0.0,0.0,768.0,0.0,175.0,6.645090969505644,0.8181818181818182,0.0,0.5454545454545454,5.170483995038151,0.9090909090909092,0.0,0.5454545454545454,0.0,0.5454545454545454,524.0,0.465648854961832,1.0,74.0,1.364864864864865,1.0,35.0,-1.0,1.0,0.0,0.0,1.0,0.740909090909091,high,0.8578947368421052,2020.0,thoubal,manipur
2020,manipur,thoubal,28.0,3.0,386.0,77.0,56.0,5.958424693029782,0.8421052631578947,4.356708826689592,0.7894736842105263,4.04305126783455,0.8947368421052632,3.367295829986474,0.9473684210526316,1.3862943611198906,0.8421052631578947,768.0,-0.4973958333333333,6.0,175.0,-0.68,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.8578947368421052,high,0.7671052631578948,2022.0,thoubal,manipur
2022,manipur,thoubal,17.0,0.0,424.0,78.0,39.0,6.052089168924417,0.8421052631578947,4.3694478524670215,0.6842105263157895,3.688879454113936,0.8421052631578947,2.8903717578961645,0.8421052631578947,0.0,0.4473684210526316,386.0,0.0984455958549222,2.0,56.0,-0.3035714285714285,2.0,28.0,-0.3928571428571428,2.0,3.0,-1.0,2.0,0.7671052631578948,high,0.6342105263157894,2023.0,thoubal,manipur
2023,manipur,thoubal,9.0,0.0,535.0,46.0,26.0,6.284134161070802,0.5789473684210527,3.8501476017100575,0.6842105263157895,3.295836866004329,0.8421052631578947,2.302585092994046,0.7368421052631579,0.0,0.4210526315789473,424.0,0.2617924528301887,1.0,39.0,-0.3333333333333333,1.0,17.0,-0.4705882352941176,1.0,0.0,0.0,1.0,0.6342105263157894,medium,0.7355263157894737,2024.0,thoubal,manipur
2024,manipur,thoubal,11.0,0.0,334.0,51.0,20.0,5.814130531825066,0.7894736842105263,3.951243718581428,0.6578947368421053,3.044522437723423,0.8421052631578947,2.4849066497880004,0.7894736842105263,0.0,0.4473684210526316,535.0,-0.3757009345794392,1.0,26.0,-0.2307692307692307,1.0,9.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.7355263157894737,high,,,thoubal,manipur
2010,manipur,total,73.0,0.0,35072.0,0.0,190.0,10.465186882674928,1.0,0.0,0.5416666666666666,5.25227342804663,1.0,4.30406509320417,1.0,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8854166666666666,critical,0.8854166666666666,2011.0,total,manipur
2011,manipur,total,87.0,0.0,35072.0,0.0,247.0,10.465186882674928,1.0,0.0,0.5416666666666666,5.513428746164983,1.0,4.477336814478207,1.0,0.0,0.5416666666666666,35072.0,0.0,1.0,190.0,0.3,1.0,73.0,0.1917808219178082,1.0,0.0,0.0,1.0,0.8854166666666666,critical,0.8854166666666666,2012.0,total,manipur
2012,manipur,total,104.0,0.0,35072.0,0.0,289.0,10.465186882674928,1.0,0.0,0.5416666666666666,5.66988092298052,1.0,4.653960350157523,1.0,0.0,0.5416666666666666,35072.0,0.0,1.0,247.0,0.1700404858299595,1.0,87.0,0.1954022988505747,1.0,0.0,0.0,1.0,0.8854166666666666,critical,0.3166666666666666,2013.0,total,manipur
2013,manipur,total,123.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5416666666666666,0.0,0.125,4.820281565605037,1.0,0.0,0.5416666666666666,35072.0,-1.0,1.0,289.0,-1.0,1.0,104.0,0.1826923076923076,1.0,0.0,0.0,1.0,0.3166666666666666,low,0.8409090909090909,2014.0,total,manipur
2014,manipur,total,0.0,0.0,3641.0,0.0,429.0,8.200288260287554,1.0,0.0,0.5454545454545454,6.063785208687608,1.0,0.0,0.5454545454545454,0.0,0.5454545454545454,0.0,0.0,1.0,0.0,0.0,1.0,123.0,-1.0,1.0,0.0,0.0,1.0,0.8409090909090909,high,,,total,manipur
2020,manipur,total districts,143.0,67.0,2484.0,720.0,302.0,7.818027938530729,1.0,6.580639137284949,1.0,5.713732805509369,1.0,4.969813299576001,1.0,4.219507705176107,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,critical,1.0,2022.0,total districts,manipur
2022,manipur,total districts,120.0,18.0,3029.0,885.0,248.0,8.016317898503415,1.0,6.786716950605081,1.0,5.517452896464707,1.0,4.795790545596741,1.0,2.9444389791664403,1.0,2484.0,0.2194041867954911,2.0,302.0,-0.1788079470198675,2.0,143.0,-0.1608391608391608,2.0,67.0,-0.7313432835820896,2.0,1.0,critical,1.0,2023.0,total districts,manipur
2023,manipur,total districts,85.0,3.0,19192.0,1091.0,201.0,9.862300908205878,1.0,6.9957661563048505,1.0,5.308267697401205,1.0,4.454347296253507,1.0,1.3862943611198906,1.0,3029.0,5.336084516342027,1.0,248.0,-0.189516129032258,1.0,120.0,-0.2916666666666667,1.0,18.0,-0.8333333333333334,1.0,1.0,critical,1.0,2024.0,total districts,manipur
2024,manipur,total districts,107.0,5.0,4572.0,712.0,195.0,8.427924723658055,1.0,6.569481420414296,1.0,5.278114659230517,1.0,4.68213122712422,1.0,1.791759469228055,1.0,19192.0,-0.7617757398916215,1.0,201.0,-0.0298507462686567,1.0,85.0,0.2588235294117647,1.0,3.0,0.6666666666666666,1.0,1.0,critical,,,total districts,manipur
2010,manipur,ukhrul,0.0,0.0,760.0,0.0,1.0,6.634633357861686,0.25,0.0,0.5416666666666666,0.6931471805599453,0.4583333333333333,0.0,0.2083333333333333,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3604166666666666,low,0.36875,2011.0,ukhrul,manipur
2011,manipur,ukhrul,1.0,0.0,760.0,0.0,1.0,6.634633357861686,0.25,0.0,0.5416666666666666,0.6931471805599453,0.375,0.6931471805599453,0.4583333333333333,0.0,0.5416666666666666,760.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36875,low,0.31875,2012.0,ukhrul,manipur
2012,manipur,ukhrul,0.0,0.0,760.0,0.0,1.0,6.634633357861686,0.25,0.0,0.5416666666666666,0.6931471805599453,0.25,0.0,0.2083333333333333,0.0,0.5416666666666666,760.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.31875,low,0.45625,2013.0,ukhrul,manipur
2013,manipur,ukhrul,0.0,0.0,105.0,0.0,7.0,4.663439094112067,0.4166666666666667,0.0,0.5416666666666666,2.079441541679836,0.5833333333333334,0.0,0.1666666666666666,0.0,0.5416666666666666,760.0,-0.8618421052631579,1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.45625,medium,0.3272727272727272,2014.0,ukhrul,manipur
2014,manipur,ukhrul,0.0,0.0,58.0,0.0,2.0,4.07753744390572,0.1818181818181818,0.0,0.5454545454545454,1.0986122886681098,0.2727272727272727,0.0,0.5454545454545454,0.0,0.5454545454545454,105.0,-0.4476190476190476,1.0,7.0,-0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3272727272727272,low,0.5855263157894736,2020.0,ukhrul,manipur
2020,manipur,ukhrul,5.0,2.0,42.0,44.0,8.0,3.7612001156935615,0.5263157894736842,3.80666248977032,0.5789473684210527,2.19722457733622,0.5789473684210527,1.791759469228055,0.6052631578947368,1.0986122886681098,0.7631578947368421,58.0,-0.2758620689655172,6.0,2.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.5855263157894736,medium,0.4513157894736841,2022.0,ukhrul,manipur
2022,manipur,ukhrul,5.0,0.0,25.0,30.0,5.0,3.258096538021482,0.3684210526315789,3.4339872044851463,0.4736842105263157,1.791759469228055,0.5526315789473685,1.791759469228055,0.6052631578947368,0.0,0.4473684210526316,42.0,-0.4047619047619047,2.0,8.0,-0.375,2.0,5.0,0.0,2.0,2.0,-1.0,2.0,0.4513157894736841,medium,0.3960526315789473,2023.0,ukhrul,manipur
2023,manipur,ukhrul,2.0,0.0,26.0,23.0,1.0,3.295836866004329,0.3421052631578947,3.1780538303479458,0.4736842105263157,0.6931471805599453,0.3684210526315789,1.0986122886681098,0.5789473684210527,0.0,0.4210526315789473,25.0,0.04,1.0,5.0,-0.8,1.0,5.0,-0.6,1.0,0.0,0.0,1.0,0.3960526315789473,low,0.5565789473684211,2024.0,ukhrul,manipur
2024,manipur,ukhrul,14.0,0.0,27.0,20.0,14.0,3.332204510175204,0.4210526315789473,3.044522437723423,0.5789473684210527,2.70805020110221,0.7894736842105263,2.70805020110221,0.8421052631578947,0.0,0.4473684210526316,26.0,0.0384615384615384,1.0,1.0,13.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,0.5565789473684211,medium,,,ukhrul,manipur
2013,manipur,zz total,0.0,0.0,3178.0,0.0,285.0,8.064321960910803,1.0,0.0,0.5416666666666666,5.655991810819852,1.0,0.0,0.1666666666666666,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8020833333333334,high,,,zz total,manipur
2020,meghalaya,cyber cell,0.0,2.0,0.0,2.0,0.0,0.0,0.0769230769230769,1.0986122886681098,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,1.0986122886681098,0.3076923076923077,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1115384615384615,low,0.1571428571428571,2022.0,cyber cell,meghalaya
2022,meghalaya,cyber cell,0.0,7.0,0.0,11.0,0.0,0.0,0.0714285714285714,2.4849066497880004,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,2.079441541679836,0.6428571428571429,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.5,2.0,0.1571428571428571,low,0.1678571428571428,2023.0,cyber cell,meghalaya
2023,meghalaya,cyber cell,0.0,5.0,0.0,5.0,0.0,0.0,0.0714285714285714,1.791759469228055,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,1.791759469228055,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,-0.2857142857142857,1.0,0.1678571428571428,low,0.1785714285714285,2024.0,cyber cell,meghalaya
2024,meghalaya,cyber cell,0.0,12.0,6.0,6.0,0.0,1.9459101490553128,0.0714285714285714,1.9459101490553128,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,2.5649493574615367,0.7857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.4,1.0,0.1785714285714285,low,,,cyber cell,meghalaya
2010,meghalaya,garo hills east,3.0,0.0,1771.0,0.0,11.0,7.479864131165026,0.25,0.0,0.5625,2.4849066497880004,0.25,1.3862943611198906,0.25,0.0,0.5625,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.328125,low,0.315625,2011.0,garo hills east,meghalaya
2011,meghalaya,garo hills east,1.0,0.0,1771.0,0.0,3.0,7.479864131165026,0.25,0.0,0.5625,1.3862943611198906,0.125,0.6931471805599453,0.375,0.0,0.5625,1771.0,0.0,1.0,11.0,-0.7272727272727273,1.0,3.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.315625,low,0.290625,2012.0,garo hills east,meghalaya
2012,meghalaya,garo hills east,1.0,0.0,1771.0,0.0,6.0,7.479864131165026,0.25,0.0,0.5625,1.9459101490553128,0.125,0.6931471805599453,0.125,0.0,0.5625,1771.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.290625,low,0.476923076923077,2013.0,garo hills east,meghalaya
2013,meghalaya,garo hills east,8.0,0.0,188.0,0.0,12.0,5.241747015059643,0.5384615384615384,0.0,0.5384615384615384,2.5649493574615367,0.3076923076923077,2.19722457733622,0.3846153846153846,0.0,0.5384615384615384,1771.0,-0.893845285149633,1.0,6.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,0.476923076923077,medium,0.31875,2014.0,garo hills east,meghalaya
2014,meghalaya,garo hills east,0.0,0.0,159.0,0.0,7.0,5.075173815233827,0.25,0.0,0.5416666666666666,2.079441541679836,0.0833333333333333,0.0,0.5416666666666666,0.0,0.5416666666666666,188.0,-0.1542553191489361,1.0,12.0,-0.4166666666666667,1.0,8.0,-1.0,1.0,0.0,0.0,1.0,0.31875,low,0.4307692307692308,2020.0,garo hills east,meghalaya
2020,meghalaya,garo hills east,14.0,14.0,72.0,33.0,22.0,4.290459441148391,0.3846153846153846,3.5263605246161616,0.4615384615384615,3.1354942159291497,0.3076923076923077,2.70805020110221,0.2307692307692307,2.70805020110221,0.8461538461538461,159.0,-0.5471698113207547,6.0,7.0,2.142857142857143,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.4307692307692308,medium,0.55,2022.0,garo hills east,meghalaya
2022,meghalaya,garo hills east,21.0,10.0,104.0,34.0,31.0,4.653960350157523,0.5,3.555348061489413,0.4642857142857143,3.4657359027997265,0.5,3.091042453358316,0.5,2.3978952727983707,0.8571428571428571,72.0,0.4444444444444444,2.0,22.0,0.4090909090909091,2.0,14.0,0.5,2.0,14.0,-0.2857142857142857,2.0,0.55,medium,0.4874999999999999,2023.0,garo hills east,meghalaya
2023,meghalaya,garo hills east,23.0,3.0,112.0,30.0,30.0,4.727387818712341,0.5714285714285714,3.4339872044851463,0.3571428571428571,3.4339872044851463,0.5,3.1780538303479458,0.3571428571428571,1.3862943611198906,0.3928571428571428,104.0,0.0769230769230769,1.0,31.0,-0.032258064516129,1.0,21.0,0.0952380952380952,1.0,10.0,-0.7,1.0,0.4874999999999999,medium,0.3321428571428571,2024.0,garo hills east,meghalaya
2024,meghalaya,garo hills east,16.0,3.0,119.0,20.0,22.0,4.787491742782046,0.4285714285714285,3.044522437723423,0.1428571428571428,3.1354942159291497,0.3214285714285714,2.833213344056216,0.2857142857142857,1.3862943611198906,0.2142857142857142,112.0,0.0625,1.0,30.0,-0.2666666666666666,1.0,23.0,-0.3043478260869565,1.0,3.0,0.0,1.0,0.3321428571428571,low,,,garo hills east,meghalaya
2013,meghalaya,garo hills north,6.0,0.0,115.0,0.0,7.0,4.7535901911063645,0.3076923076923077,0.0,0.5384615384615384,2.079441541679836,0.1538461538461538,1.9459101490553128,0.2307692307692307,0.0,0.5384615384615384,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.326923076923077,low,0.4395833333333333,2014.0,garo hills north,meghalaya
2014,meghalaya,garo hills north,0.0,0.0,165.0,0.0,26.0,5.111987788356544,0.3333333333333333,0.0,0.5416666666666666,3.295836866004329,0.5,0.0,0.5416666666666666,0.0,0.5416666666666666,115.0,0.4347826086956521,1.0,7.0,2.7142857142857144,1.0,6.0,-1.0,1.0,0.0,0.0,1.0,0.4395833333333333,medium,0.2980769230769231,2020.0,garo hills north,meghalaya
2020,meghalaya,garo hills north,9.0,6.0,64.0,17.0,16.0,4.174387269895637,0.3076923076923077,2.8903717578961645,0.1538461538461538,2.833213344056216,0.1538461538461538,2.302585092994046,0.1538461538461538,1.9459101490553128,0.6538461538461539,165.0,-0.6121212121212121,6.0,26.0,-0.3846153846153846,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.2980769230769231,low,0.3589285714285714,2022.0,garo hills north,meghalaya
2022,meghalaya,garo hills north,18.0,4.0,66.0,17.0,24.0,4.204692619390966,0.3571428571428571,2.8903717578961645,0.2142857142857142,3.218875824868201,0.3928571428571428,2.9444389791664403,0.3928571428571428,1.6094379124341005,0.3928571428571428,64.0,0.03125,2.0,16.0,0.5,2.0,9.0,1.0,2.0,6.0,-0.3333333333333333,2.0,0.3589285714285714,low,0.3017857142857142,2023.0,garo hills north,meghalaya
2023,meghalaya,garo hills north,10.0,5.0,51.0,23.0,14.0,3.951243718581428,0.25,3.1780538303479458,0.1785714285714285,2.70805020110221,0.2142857142857142,2.3978952727983707,0.2142857142857142,1.791759469228055,0.7142857142857143,66.0,-0.2272727272727272,1.0,24.0,-0.4166666666666667,1.0,18.0,-0.4444444444444444,1.0,4.0,0.25,1.0,0.3017857142857142,low,0.4589285714285714,2024.0,garo hills north,meghalaya
2024,meghalaya,garo hills north,23.0,4.0,120.0,24.0,27.0,4.795790545596741,0.5,3.218875824868201,0.3571428571428571,3.332204510175204,0.5,3.1780538303479458,0.5,1.6094379124341005,0.3214285714285714,51.0,1.3529411764705883,1.0,14.0,0.9285714285714286,1.0,10.0,1.3,1.0,5.0,-0.2,1.0,0.4589285714285714,medium,,,garo hills north,meghalaya
2010,meghalaya,garo hills south,0.0,0.0,746.0,0.0,8.0,6.616065185132817,0.125,0.0,0.5625,2.19722457733622,0.125,0.0,0.125,0.0,0.5625,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.234375,low,0.265625,2011.0,garo hills south,meghalaya
2011,meghalaya,garo hills south,0.0,0.0,746.0,0.0,9.0,6.616065185132817,0.125,0.0,0.5625,2.302585092994046,0.25,0.0,0.1875,0.0,0.5625,746.0,0.0,1.0,8.0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.265625,low,0.284375,2012.0,garo hills south,meghalaya
2012,meghalaya,garo hills south,8.0,0.0,746.0,0.0,11.0,6.616065185132817,0.125,0.0,0.5625,2.4849066497880004,0.25,2.19722457733622,0.375,0.0,0.5625,746.0,0.0,1.0,9.0,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.284375,low,0.4038461538461538,2013.0,garo hills south,meghalaya
2013,meghalaya,garo hills south,9.0,0.0,152.0,0.0,11.0,5.030437921392435,0.3846153846153846,0.0,0.5384615384615384,2.4849066497880004,0.2307692307692307,2.302585092994046,0.5,0.0,0.5384615384615384,746.0,-0.7962466487935657,1.0,11.0,0.0,1.0,8.0,0.125,1.0,0.0,0.0,1.0,0.4038461538461538,medium,0.4104166666666666,2014.0,garo hills south,meghalaya
2014,meghalaya,garo hills south,0.0,0.0,167.0,0.0,14.0,5.123963979403259,0.4166666666666667,0.0,0.5416666666666666,2.70805020110221,0.1666666666666666,0.0,0.5416666666666666,0.0,0.5416666666666666,152.0,0.0986842105263157,1.0,11.0,0.2727272727272727,1.0,9.0,-1.0,1.0,0.0,0.0,1.0,0.4104166666666666,medium,0.3134615384615384,2020.0,garo hills south,meghalaya
